Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
5,35,0.17231835424900055,0.7795275590551181,32,95,52,75,28,24,4,71
5,36,0.16274899244308472,0.7952755905511811,36,91,52,75,31,21,5,70
5,37,0.13975010812282562,0.8110236220472441,40,87,52,75,34,18,6,69
5,38,0.1321883499622345,0.8267716535433071,42,85,52,75,36,16,6,69
5,39,0.13800208270549774,0.8346456692913385,43,84,52,75,37,15,6,69
5,40,0.13994653522968292,0.8188976377952756,43,84,52,75,36,16,7,68
5,41,0.11840072274208069,0.8267716535433071,42,85,52,75,36,16,6,69
5,42,0.10858738422393799,0.8188976377952756,41,86,52,75,35,17,6,69
5,43,0.10765621811151505,0.8267716535433071,40,87,52,75,35,17,5,70
5,44,0.1020008996129036,0.8188976377952756,41,86,52,75,35,17,6,69
5,45,0.09101029485464096,0.8188976377952756,41,86,52,75,35,17,6,69
5,46,0.09181945025920868,0.8110236220472441,40,87,52,75,34,18,6,69
5,47,0.0859595239162445,0.8110236220472441,40,87,52,75,34,18,6,69
5,48,0.08243906497955322,0.8110236220472441,40,87,52,75,34,18,6,69
5,49,0.08415495604276657,0.8110236220472441,40,87,52,75,34,18,6,69
6,0,0.7337611317634583,0.4094488188976378,127,0,52,75,52,0,75,0
6,1,8.481046676635742,0.4094488188976378,127,0,52,75,52,0,75,0
6,2,1.8721181154251099,0.7795275590551181,32,95,52,75,28,24,4,71
6,3,0.6026886701583862,0.5905511811023622,0,127,52,75,0,52,0,75
6,4,0.9627290964126587,0.5905511811023622,0,127,52,75,0,52,0,75
6,5,1.0504549741744995,0.5905511811023622,0,127,52,75,0,52,0,75
6,6,0.9447131752967834,0.5905511811023622,0,127,52,75,0,52,0,75
6,7,0.8153203129768372,0.5905511811023622,0,127,52,75,0,52,0,75
6,8,0.7230348587036133,0.5984251968503937,1,126,52,75,1,51,0,75
6,9,0.6752287149429321,0.6299212598425197,9,118,52,75,7,45,2,73
6,10,0.661892831325531,0.7795275590551181,30,97,52,75,27,25,3,72
6,11,0.6715087890625,0.7716535433070866,39,88,52,75,31,21,8,67
6,12,0.6268852949142456,0.7874015748031497,33,94,52,75,29,23,4,71
6,13,0.5928535461425781,0.7795275590551181,26,101,52,75,25,27,1,74
6,14,0.5937498211860657,0.8110236220472441,32,95,52,75,30,22,2,73
6,15,0.5280827283859253,0.8188976377952756,51,76,52,75,40,12,11,64
6,16,0.48994559049606323,0.7952755905511811,56,71,52,75,41,11,15,60
6,17,0.46844860911369324,0.8661417322834646,47,80,52,75,41,11,6,69
6,18,0.415189653635025,0.8661417322834646,45,82,52,75,40,12,5,70
6,19,0.3612494170665741,0.8740157480314961,46,81,52,75,41,11,5,70
6,20,0.36452797055244446,0.8503937007874016,49,78,52,75,41,11,8,67
6,21,0.3291721045970917,0.8031496062992126,55,72,52,75,41,11,14,61
6,22,0.29708561301231384,0.8031496062992126,55,72,52,75,41,11,14,61
6,23,0.28640127182006836,0.8110236220472441,54,73,52,75,41,11,13,62
6,24,0.2730085551738739,0.8267716535433071,50,77,52,75,40,12,10,65
6,25,0.25372445583343506,0.8267716535433071,50,77,52,75,40,12,10,65
6,26,0.23591820895671844,0.8267716535433071,50,77,52,75,40,12,10,65
6,27,0.2287997305393219,0.8188976377952756,51,76,52,75,40,12,11,64
6,28,0.2128736674785614,0.8188976377952756,51,76,52,75,40,12,11,64
6,29,0.20496058464050293,0.8110236220472441,52,75,52,75,40,12,12,63
6,30,0.18286140263080597,0.8110236220472441,52,75,52,75,40,12,12,63
6,31,0.17348657548427582,0.8188976377952756,53,74,52,75,41,11,12,63
6,32,0.18188358843326569,0.8346456692913385,57,70,52,75,44,8,13,62
6,33,0.16119323670864105,0.8503937007874016,61,66,52,75,47,5,14,61
6,34,0.14763405919075012,0.8346456692913385,65,62,52,75,48,4,17,58
6,35,0.15779080986976624,0.8346456692913385,63,64,52,75,47,5,16,59
6,36,0.12917029857635498,0.8503937007874016,61,66,52,75,47,5,14,61
6,37,0.11647038161754608,0.8503937007874016,59,68,52,75,46,6,13,62
6,38,0.12632571160793304,0.8346456692913385,57,70,52,75,44,8,13,62
6,39,0.12214662879705429,0.8267716535433071,56,71,52,75,43,9,13,62
6,40,0.1240118145942688,0.8267716535433071,52,75,52,75,41,11,11,64
6,41,0.08932393789291382,0.8267716535433071,52,75,52,75,41,11,11,64
6,42,0.09765253961086273,0.8267716535433071,52,75,52,75,41,11,11,64
6,43,0.10653840005397797,0.8267716535433071,52,75,52,75,41,11,11,64
6,44,0.0980052500963211,0.8188976377952756,53,74,52,75,41,11,12,63
6,45,0.08598040044307709,0.8346456692913385,55,72,52,75,43,9,12,63
6,46,0.07797884196043015,0.84251968503937,56,71,52,75,44,8,12,63
6,47,0.07352082431316376,0.84251968503937,56,71,52,75,44,8,12,63
6,48,0.07631552219390869,0.8346456692913385,55,72,52,75,43,9,12,63
6,49,0.09326061606407166,0.84251968503937,56,71,52,75,44,8,12,63
7,0,0.7161010503768921,0.4094488188976378,127,0,52,75,52,0,75,0
7,1,9.505717277526855,0.4094488188976378,127,0,52,75,52,0,75,0
7,2,1.6669950485229492,0.5905511811023622,0,127,52,75,0,52,0,75
7,3,0.7086299061775208,0.5905511811023622,0,127,52,75,0,52,0,75
7,4,1.0856388807296753,0.5905511811023622,0,127,52,75,0,52,0,75
7,5,0.997416615486145,0.5905511811023622,0,127,52,75,0,52,0,75
7,6,0.8507123589515686,0.5905511811023622,0,127,52,75,0,52,0,75
7,7,0.7499774098396301,0.5905511811023622,0,127,52,75,0,52,0,75
7,8,0.6978866457939148,0.5905511811023622,0,127,52,75,0,52,0,75
7,9,0.6574362516403198,0.5905511811023622,0,127,52,75,0,52,0,75
7,10,0.6131178140640259,0.5984251968503937,3,124,52,75,2,50,1,74
7,11,0.55031818151474,0.6062992125984252,4,123,52,75,3,49,1,74
7,12,0.5402145981788635,0.5905511811023622,0,127,52,75,0,52,0,75
7,13,0.490177184343338,0.5984251968503937,1,126,52,75,1,51,0,75
7,14,0.44533571600914,0.6062992125984252,4,123,52,75,3,49,1,74
7,15,0.400130033493042,0.6299212598425197,7,120,52,75,6,46,1,74
7,16,0.35771915316581726,0.6299212598425197,7,120,52,75,6,46,1,74
7,17,0.33281615376472473,0.6062992125984252,4,123,52,75,3,49,1,74
7,18,0.31844109296798706,0.6299212598425197,7,120,52,75,6,46,1,74
7,19,0.2710654139518738,0.6377952755905512,8,119,52,75,7,45,1,74
7,20,0.2473939061164856,0.6377952755905512,8,119,52,75,7,45,1,74
7,21,0.25528445839881897,0.6220472440944882,8,119,52,75,6,46,2,73
7,22,0.2157677561044693,0.6377952755905512,10,117,52,75,8,44,2,73
7,23,0.19624999165534973,0.6535433070866141,12,115,52,75,10,42,2,73
7,24,0.19167496263980865,0.6692913385826772,14,113,52,75,12,40,2,73
7,25,0.18496745824813843,0.7165354330708661,20,107,52,75,18,34,2,73
7,26,0.16765421628952026,0.7165354330708661,24,103,52,75,20,32,4,71
7,27,0.16654159128665924,0.7322834645669292,28,99,52,75,23,29,5,70
7,28,0.1418934315443039,0.7322834645669292,30,97,52,75,24,28,6,69
7,29,0.1510867476463318,0.7480314960629921,34,93,52,75,27,25,7,68
7,30,0.13266365230083466,0.7480314960629921,32,95,52,75,26,26,6,69
7,31,0.11868366599082947,0.7637795275590551,32,95,52,75,27,25,5,70
7,32,0.1044609472155571,0.7716535433070866,35,92,52,75,29,23,6,69
7,33,0.1097496971487999,0.7716535433070866,39,88,52,75,31,21,8,67
