Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
7,8,0.9536116123199463,0.49606299212598426,116,11,52,75,52,0,64,11
7,9,0.9113739132881165,0.5039370078740157,111,16,52,75,50,2,61,14
7,10,0.6766526103019714,0.6220472440944882,94,33,52,75,49,3,45,30
7,11,0.4852595627307892,0.7244094488188977,77,50,52,75,47,5,30,45
7,12,0.39662855863571167,0.8031496062992126,65,62,52,75,46,6,19,56
7,13,0.4033423662185669,0.8188976377952756,63,64,52,75,46,6,17,58
7,14,0.37637901306152344,0.8110236220472441,64,63,52,75,46,6,18,57
7,15,0.2869969308376312,0.7874015748031497,67,60,52,75,46,6,21,54
7,16,0.21834495663642883,0.7244094488188977,79,48,52,75,48,4,31,44
7,17,0.21572762727737427,0.6771653543307087,87,40,52,75,49,3,38,37
7,18,0.22036758065223694,0.6771653543307087,89,38,52,75,50,2,39,36
7,19,0.26818251609802246,0.6929133858267716,85,42,52,75,49,3,36,39
7,20,0.20222657918930054,0.7637795275590551,76,51,52,75,49,3,27,48
7,21,0.20279569923877716,0.7952755905511811,66,61,52,75,46,6,20,55
7,22,0.17344439029693604,0.8110236220472441,64,63,52,75,46,6,18,57
7,23,0.177862748503685,0.8188976377952756,63,64,52,75,46,6,17,58
7,24,0.19540171325206757,0.8110236220472441,64,63,52,75,46,6,18,57
7,25,0.15515321493148804,0.7874015748031497,69,58,52,75,47,5,22,53
7,26,0.12518423795700073,0.7716535433070866,73,54,52,75,48,4,25,50
7,27,0.13928356766700745,0.7401574803149606,79,48,52,75,49,3,30,45
7,28,0.11197243630886078,0.7165354330708661,82,45,52,75,49,3,33,42
7,29,0.13277801871299744,0.7480314960629921,78,49,52,75,49,3,29,46
7,30,0.12792126834392548,0.7874015748031497,73,54,52,75,49,3,24,51
7,31,0.10426347702741623,0.7952755905511811,72,55,52,75,49,3,23,52
7,32,0.09931808710098267,0.8267716535433071,66,61,52,75,48,4,18,57
7,33,0.08968869596719742,0.8188976377952756,61,66,52,75,45,7,16,59
7,34,0.08892178535461426,0.8188976377952756,61,66,52,75,45,7,16,59
7,35,0.08911777287721634,0.8188976377952756,61,66,52,75,45,7,16,59
7,36,0.0847863256931305,0.8267716535433071,60,67,52,75,45,7,15,60
7,37,0.08348637074232101,0.8267716535433071,60,67,52,75,45,7,15,60
7,38,0.08200813084840775,0.8267716535433071,60,67,52,75,45,7,15,60
7,39,0.08270596712827682,0.8188976377952756,61,66,52,75,45,7,16,59
7,40,0.0823964923620224,0.8267716535433071,62,65,52,75,46,6,16,59
7,41,0.07355828583240509,0.8188976377952756,63,64,52,75,46,6,17,58
7,42,0.06230349838733673,0.8031496062992126,65,62,52,75,46,6,19,56
7,43,0.07561897486448288,0.8110236220472441,66,61,52,75,47,5,19,56
7,44,0.05424374341964722,0.8110236220472441,66,61,52,75,47,5,19,56
7,45,0.06464055925607681,0.8031496062992126,65,62,52,75,46,6,19,56
7,46,0.05926165729761124,0.8031496062992126,61,66,52,75,44,8,17,58
7,47,0.06867264211177826,0.8031496062992126,61,66,52,75,44,8,17,58
