Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
4,47,0.19631437957286835,0.7480314960629921,66,61,52,75,43,9,23,52
4,48,0.19283822178840637,0.7480314960629921,66,61,52,75,43,9,23,52
4,49,0.18841864168643951,0.7480314960629921,66,61,52,75,43,9,23,52
5,0,0.7078900337219238,0.4094488188976378,127,0,52,75,52,0,75,0
5,1,3.4473354816436768,0.4094488188976378,127,0,52,75,52,0,75,0
5,2,0.9760050773620605,0.5905511811023622,0,127,52,75,0,52,0,75
5,3,0.6901518106460571,0.5905511811023622,0,127,52,75,0,52,0,75
5,4,0.8489790558815002,0.5905511811023622,0,127,52,75,0,52,0,75
5,5,0.8626840114593506,0.5905511811023622,0,127,52,75,0,52,0,75
5,6,0.807648777961731,0.5905511811023622,0,127,52,75,0,52,0,75
5,7,0.743048906326294,0.5905511811023622,0,127,52,75,0,52,0,75
5,8,0.7016023993492126,0.5905511811023622,0,127,52,75,0,52,0,75
5,9,0.6752649545669556,0.5905511811023622,0,127,52,75,0,52,0,75
5,10,0.6569283604621887,0.5905511811023622,0,127,52,75,0,52,0,75
5,11,0.6482725739479065,0.5905511811023622,0,127,52,75,0,52,0,75
5,12,0.6207384467124939,0.6062992125984252,40,87,52,75,21,31,19,56
5,13,0.5970559120178223,0.6692913385826772,68,59,52,75,39,13,29,46
5,14,0.5813606977462769,0.7086614173228346,69,58,52,75,42,10,27,48
5,15,0.5661181211471558,0.7086614173228346,69,58,52,75,42,10,27,48
5,16,0.5425772070884705,0.7007874015748031,70,57,52,75,42,10,28,47
5,17,0.5209503173828125,0.7007874015748031,70,57,52,75,42,10,28,47
5,18,0.5115139484405518,0.7322834645669292,64,63,52,75,41,11,23,52
5,19,0.49347278475761414,0.7244094488188977,65,62,52,75,41,11,24,51
5,20,0.46300241351127625,0.7322834645669292,68,59,52,75,43,9,25,50
5,21,0.4472846984863281,0.7559055118110236,63,64,52,75,42,10,21,54
5,22,0.4332245886325836,0.7874015748031497,59,68,52,75,42,10,17,58
5,23,0.40966638922691345,0.7874015748031497,59,68,52,75,42,10,17,58
5,24,0.3861951529979706,0.7874015748031497,59,68,52,75,42,10,17,58
5,25,0.3730839788913727,0.8031496062992126,59,68,52,75,43,9,16,59
5,26,0.3656809329986572,0.8031496062992126,59,68,52,75,43,9,16,59
5,27,0.351015567779541,0.7952755905511811,56,71,52,75,41,11,15,60
5,28,0.34112274646759033,0.7874015748031497,55,72,52,75,40,12,15,60
5,29,0.3221364915370941,0.7952755905511811,54,73,52,75,40,12,14,61
5,30,0.31489598751068115,0.7874015748031497,53,74,52,75,39,13,14,61
5,31,0.3021303117275238,0.7952755905511811,52,75,52,75,39,13,13,62
5,32,0.293133944272995,0.7795275590551181,50,77,52,75,37,15,13,62
5,33,0.28909164667129517,0.7795275590551181,48,79,52,75,36,16,12,63
5,34,0.267934650182724,0.7874015748031497,47,80,52,75,36,16,11,64
5,35,0.2653552293777466,0.7795275590551181,48,79,52,75,36,16,12,63
5,36,0.26222261786460876,0.7952755905511811,50,77,52,75,38,14,12,63
5,37,0.24492233991622925,0.8031496062992126,51,76,52,75,39,13,12,63
5,38,0.24034710228443146,0.8031496062992126,51,76,52,75,39,13,12,63
5,39,0.23832693696022034,0.8031496062992126,49,78,52,75,38,14,11,64
5,40,0.2310398519039154,0.8110236220472441,50,77,52,75,39,13,11,64
5,41,0.239829882979393,0.8110236220472441,50,77,52,75,39,13,11,64
5,42,0.2195884734392166,0.8110236220472441,50,77,52,75,39,13,11,64
5,43,0.20365333557128906,0.8110236220472441,50,77,52,75,39,13,11,64
5,44,0.2106124758720398,0.8110236220472441,50,77,52,75,39,13,11,64
5,45,0.20110994577407837,0.8110236220472441,50,77,52,75,39,13,11,64
5,46,0.20390920341014862,0.8110236220472441,50,77,52,75,39,13,11,64
5,47,0.19237345457077026,0.8110236220472441,50,77,52,75,39,13,11,64
5,48,0.19725275039672852,0.8110236220472441,50,77,52,75,39,13,11,64
5,49,0.19598671793937683,0.8031496062992126,49,78,52,75,38,14,11,64
6,0,0.7235131859779358,0.4094488188976378,127,0,52,75,52,0,75,0
6,1,2.8193435668945312,0.4094488188976378,127,0,52,75,52,0,75,0
6,2,0.8778448700904846,0.5590551181102362,104,23,52,75,50,2,54,21
6,3,0.6737193465232849,0.5905511811023622,0,127,52,75,0,52,0,75
6,4,0.8116598129272461,0.5905511811023622,0,127,52,75,0,52,0,75
6,5,0.837751030921936,0.5905511811023622,0,127,52,75,0,52,0,75
6,6,0.7976198792457581,0.5905511811023622,0,127,52,75,0,52,0,75
6,7,0.7514045834541321,0.5905511811023622,0,127,52,75,0,52,0,75
6,8,0.7222338318824768,0.5905511811023622,0,127,52,75,0,52,0,75
6,9,0.7087604999542236,0.5905511811023622,0,127,52,75,0,52,0,75
6,10,0.6999145150184631,0.5905511811023622,0,127,52,75,0,52,0,75
6,11,0.6862545013427734,0.5905511811023622,0,127,52,75,0,52,0,75
6,12,0.6785802245140076,0.5905511811023622,0,127,52,75,0,52,0,75
6,13,0.6674163937568665,0.5905511811023622,0,127,52,75,0,52,0,75
6,14,0.6602247357368469,0.7322834645669292,70,57,52,75,44,8,26,49
6,15,0.642066478729248,0.7086614173228346,79,48,52,75,47,5,32,43
6,16,0.6276552677154541,0.6692913385826772,86,41,52,75,48,4,38,37
6,17,0.6075887680053711,0.6771653543307087,87,40,52,75,49,3,38,37
