Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
7,11,0.3039987087249756,0.7086614173228346,77,50,52,75,46,6,31,44
7,12,0.2896190583705902,0.7480314960629921,72,55,52,75,46,6,26,49
7,13,0.27083060145378113,0.7952755905511811,62,65,52,75,44,8,18,57
7,14,0.22475792467594147,0.8110236220472441,54,73,52,75,41,11,13,62
7,15,0.20401142537593842,0.7952755905511811,46,81,52,75,36,16,10,65
7,16,0.19181276857852936,0.8031496062992126,45,82,52,75,36,16,9,66
7,17,0.18097788095474243,0.8031496062992126,43,84,52,75,35,17,8,67
7,18,0.1736796349287033,0.7952755905511811,44,83,52,75,35,17,9,66
7,19,0.14602907001972198,0.7952755905511811,46,81,52,75,36,16,10,65
7,20,0.1246783658862114,0.7952755905511811,50,77,52,75,38,14,12,63
7,21,0.1198975071310997,0.8031496062992126,49,78,52,75,38,14,11,64
7,22,0.12464714050292969,0.8031496062992126,49,78,52,75,38,14,11,64
7,23,0.11503759771585464,0.8110236220472441,48,79,52,75,38,14,10,65
7,24,0.09496089816093445,0.8031496062992126,47,80,52,75,37,15,10,65
7,25,0.0930313915014267,0.7874015748031497,45,82,52,75,35,17,10,65
7,26,0.08776896446943283,0.7795275590551181,44,83,52,75,34,18,10,65
7,27,0.07055871188640594,0.7795275590551181,44,83,52,75,34,18,10,65
7,28,0.07404962182044983,0.7795275590551181,44,83,52,75,34,18,10,65
7,29,0.05659865960478783,0.7795275590551181,44,83,52,75,34,18,10,65
7,30,0.05968531221151352,0.7795275590551181,44,83,52,75,34,18,10,65
7,31,0.049699313938617706,0.7874015748031497,45,82,52,75,35,17,10,65
7,32,0.0491492822766304,0.7795275590551181,46,81,52,75,35,17,11,64
7,33,0.055259764194488525,0.7637795275590551,44,83,52,75,33,19,11,64
7,34,0.04445260018110275,0.7716535433070866,45,82,52,75,34,18,11,64
7,35,0.045075494796037674,0.7716535433070866,43,84,52,75,33,19,10,65
7,36,0.03987127169966698,0.7637795275590551,44,83,52,75,33,19,11,64
7,37,0.04519443213939667,0.7795275590551181,46,81,52,75,35,17,11,64
7,38,0.03439891338348389,0.7874015748031497,47,80,52,75,36,16,11,64
7,39,0.03592575341463089,0.7952755905511811,48,79,52,75,37,15,11,64
7,40,0.033408015966415405,0.7795275590551181,50,77,52,75,37,15,13,62
7,41,0.03232453763484955,0.7795275590551181,50,77,52,75,37,15,13,62
7,42,0.03183817118406296,0.7795275590551181,50,77,52,75,37,15,13,62
7,43,0.026230616495013237,0.7874015748031497,51,76,52,75,38,14,13,62
7,44,0.03196365013718605,0.7952755905511811,52,75,52,75,39,13,13,62
7,45,0.025166915729641914,0.8110236220472441,54,73,52,75,41,11,13,62
7,46,0.025009142234921455,0.7952755905511811,54,73,52,75,40,12,14,61
7,47,0.023367123678326607,0.7952755905511811,54,73,52,75,40,12,14,61
7,48,0.01809815689921379,0.7952755905511811,54,73,52,75,40,12,14,61
7,49,0.01833469234406948,0.7952755905511811,54,73,52,75,40,12,14,61
8,0,0.7189751863479614,0.4094488188976378,127,0,52,75,52,0,75,0
8,1,3.5284502506256104,0.4015748031496063,126,1,52,75,51,1,75,0
8,2,0.9787750244140625,0.6692913385826772,34,93,52,75,22,30,12,63
8,3,0.666312038898468,0.5905511811023622,0,127,52,75,0,52,0,75
8,4,0.8570601940155029,0.5905511811023622,0,127,52,75,0,52,0,75
8,5,0.8692212700843811,0.5905511811023622,0,127,52,75,0,52,0,75
8,6,0.8009285926818848,0.5905511811023622,0,127,52,75,0,52,0,75
8,7,0.7467759847640991,0.5905511811023622,0,127,52,75,0,52,0,75
8,8,0.7220588326454163,0.5905511811023622,0,127,52,75,0,52,0,75
8,9,0.7059365510940552,0.5905511811023622,0,127,52,75,0,52,0,75
8,10,0.6949753165245056,0.5905511811023622,0,127,52,75,0,52,0,75
8,11,0.6868222951889038,0.5905511811023622,0,127,52,75,0,52,0,75
8,12,0.6744740009307861,0.5905511811023622,0,127,52,75,0,52,0,75
8,13,0.6603164076805115,0.5905511811023622,0,127,52,75,0,52,0,75
8,14,0.6367543339729309,0.6299212598425197,5,122,52,75,5,47,0,75
8,15,0.6204230785369873,0.6771653543307087,23,104,52,75,17,35,6,69
